Time,Vab,Vbc,Ia1,Ia2
0.000529,0.0,0.0,-43.81078,-51.579445
0.00053,0.0,0.0,-43.250942,-51.536583
0.000531,0.0,0.0,-42.69164,-51.493702
0.000532,0.0,0.0,-42.132896,-51.450775
0.000533,0.0,0.0,-41.574757,-51.407795
0.000534,0.0,0.0,-41.017254,-51.364735
0.000535,0.0,0.0,-40.46042,-51.321587
0.000536,0.0,0.0,-39.90429,-51.278328
0.000537,408.74448,-408.74448,-39.3489,-51.234947
0.000538,408.7441,-408.7441,-37.357773,-51.19139
0.000539,408.74384,-408.74384,-34.017162,-51.147587
0.00054,0.0,-408.7434,-31.761204,-51.10344
0.000541,0.0,-408.74286,-33.228443,-51.05894
0.000542,0.0,-408.7424,-34.54236,-51.014126
0.000543,0.0,-408.7419,-35.696293,-50.96906
0.000544,0.0,-408.7414,-36.851345,-50.923763
0.000545,0.0,-408.7409,-38.007435,-50.8783
0.000546,0.0,-408.7404,-39.164482,-50.832695
0.000547,0.0,-408.73987,-40.322407,-50.787
0.000548,0.0,-408.73932,-41.48112,-50.74125
0.000549,0.0,-408.73877,-42.64055,-50.69549
0.00055,0.0,-408.73822,-43.800606,-50.649765
0.000551,0.0,0.0,-44.96121,-50.60411
0.000552,0.0,0.0,-43.8389,-50.558525
0.000553,0.0,0.0,-43.026276,-50.51299
0.000554,0.0,0.0,-42.485115,-50.46747
0.000555,0.0,0.0,-41.94446,-50.421955
0.000556,0.0,0.0,-41.404354,-50.376427
0.000557,0.0,0.0,-40.864826,-50.33087
0.000558,0.0,0.0,-40.32591,-50.28527
0.000559,390.91483,-390.91483,-39.78764,-50.23961
0.00056,390.91425,-390.91425,-38.14874,-50.19384
0.000561,390.91394,-390.91394,-33.859974,-50.14788
0.000562,0.0,-390.91364,-31.695105,-50.101627
0.000563,0.0,-390.9128,-34.17448,-50.05508
0.000564,0.0,-390.9123,-35.969658,-50.008305
0.000565,0.0,-390.91177,-37.065845,-49.96137
0.000566,0.0,-390.91125,-38.16299,-49.914303
0.000567,0.0,-390.9107,-39.26101,-49.86715
0.000568,0.0,-390.9102,-40.35983,-49.819946
0.000569,0.0,-390.9096,-41.459366,-49.772736
0.00057,0.0,-390.90906,-42.55955,-49.72555
0.000571,0.0,-390.90848,-43.660297,-49.678444
0.000572,0.0,0.0,-44.76153,-49.631435
0.000573,0.0,0.0,-44.234386,-49.58455
0.000574,0.0,0.0,-43.70758,-49.537766
0.000575,0.0,0.0,-43.181133,-49.491066
0.000576,0.0,0.0,-42.65509,-49.444435
0.000577,0.0,0.0,-42.129475,-49.397858
0.000578,0.0,0.0,-41.604324,-49.351315
0.000579,0.0,0.0,-41.079666,-49.30479
0.00058,0.0,0.0,-40.55554,-49.25827
0.000581,0.0,0.0,-40.031975,-49.211735
0.000582,0.0,0.0,-39.509,-49.16517
0.000583,0.0,0.0,-38.986652,-49.11856
0.000584,0.0,0.0,-38.464966,-49.071888
0.000585,0.0,0.0,-37.94397,-49.025135
0.000586,0.0,0.0,-37.423695,-48.978294
0.000587,0.0,-390.91064,-36.904175,-48.931343
0.000588,0.0,-390.90997,-38.263607,-48.8843
0.000589,0.0,-390.9095,-39.90732,-48.837215
0.00059,0.0,-390.909,-41.01892,-48.790142
0.000591,0.0,-390.9085,-42.131134,-48.74311
0.000592,0.0,-390.90802,-43.24387,-48.696175
0.000593,0.0,-390.9075,-44.357056,-48.649357
0.000594,0.0,-390.90698,-45.470615,-48.602707
0.000595,0.0,-390.90646,-46.584465,-48.55626
0.000596,0.0,-390.9059,-47.698524,-48.510056
0.000597,390.90564,-390.90564,-48.81272,-48.46413
0.000598,390.90533,-390.90533,-46.62485,-48.41846
0.000599,390.90503,-390.90503,-44.3958,-48.372986
0.0006,390.90472,-390.90472,-42.252605,-48.327618
0.000601,0.0,0.0,-40.109684,-48.2823
0.000602,0.0,0.0,-40.538834,-48.23699
0.000603,0.0,0.0,-39.799606,-48.191692
0.000604,0.0,0.0,-39.286953,-48.146385
0.000605,0.0,0.0,-38.77487,-48.101048
0.000606,0.0,0.0,-38.263393,-48.05567
0.000607,0.0,0.0,-37.752552,-48.010235
0.000608,0.0,0.0,-37.24238,-47.96473
0.000609,0.0,-408.74838,-36.732903,-47.919132
0.00061,0.0,-408.74744,-38.416374,-47.873474
0.000611,0.0,-408.74692,-40.758106,-47.82781
0.000612,0.0,-408.7464,-41.953884,-47.782215
0.000613,0.0,-408.74588,-43.15014,-47.73672
0.000614,0.0,-408.74533,-44.34679,-47.69138
0.000615,0.0,-408.7448,-45.543755,-47.646225
0.000616,0.0,-408.74426,-46.740948,-47.601303
0.000617,0.0,-408.74368,-47.93828,-47.55665
0.000618,0.0,-408.7431,-49.13567,-47.51231
0.000619,408.7431,-408.7431,-50.33303,-47.46832
0.00062,408.7426,-408.7426,-47.50146,-47.42465
0.000621,408.74228,-408.74228,-44.14368,-47.381203
0.000622,408.7419,-408.7419,-41.934544,-47.33788
0.000623,0.0,0.0,-39.72563,-47.294613
0.000624,0.0,0.0,-41.25238,-47.25139
0.000625,0.0,0.0,-40.282433,-47.208206
0.000626,0.0,0.0,-39.777905,-47.16506
0.000627,0.0,0.0,-39.273853,-47.12191
0.000628,0.0,0.0,-38.770306,-47.07877
0.000629,0.0,0.0,-38.267292,-47.035595
0.00063,0.0,0.0,-37.764843,-46.992393
0.000631,0.0,0.0,-37.262997,-46.94913
0.000632,0.0,0.0,-36.761776,-46.90581
0.000633,0.0,0.0,-36.261215,-46.8624
0.000634,0.0,0.0,-35.76135,-46.8189
0.000635,0.0,0.0,-35.262203,-46.77528
0.000636,0.0,0.0,-34.763813,-46.731537
0.000637,408.74454,-408.74454,-34.266205,-46.68765
0.000638,408.7441,-408.7441,-32.354923,-46.643585
0.000639,408.7438,-408.7438,-28.87994,-46.599247
0.00064,408.7435,-408.7435,-26.681868,-46.554554
0.000641,0.0,-408.74326,-24.485006,-46.509422
0.000642,0.0,-408.74246,-27.18956,-46.463886
0.000643,0.0,-408.74197,-29.225012,-46.417995
0.000644,0.0,-408.7415,-30.438505,-46.371838
0.000645,0.0,-408.741,-31.65317,-46.32543
0.000646,0.0,-408.74048,-32.86892,-46.27885
0.000647,0.0,-408.74,-34.085663,-46.232117
0.000648,0.0,-408.73944,-35.30332,-46.185287
0.000649,0.0,-408.73892,-36.5218,-46.13839
0.00065,0.0,-408.73837,-37.741024,-46.091488
0.000651,0.0,0.0,-38.9609,-46.04461
0.000652,0.0,0.0,-37.941525,-45.997765
0.000653,0.0,0.0,-37.247017,-45.95093
0.000654,0.0,0.0,-36.765415,-45.904083
0.000655,0.0,0.0,-36.284412,-45.857212
0.000656,0.0,0.0,-35.804028,-45.8103
0.000657,0.0,0.0,-35.3243,-45.76333
0.000658,390.9149,-390.9149,-34.84525,-45.716293
0.000659,390.91458,-390.91458,-32.757263,-45.66914
0.00066,390.91425,-390.91425,-30.566572,-45.621815
0.000661,390.9139,-390.9139,-28.461048,-45.57423
0.000662,0.0,-390.91348,-26.35655,-45.526333
0.000663,0.0,-390.9129,-27.805464,-45.478115
0.000664,0.0,-390.9124,-29.12265,-45.429607
0.000665,0.0,-390.9119,-30.27944,-45.380875
0.000666,0.0,-390.91138,-31.437338,-45.331947
0.000667,0.0,-390.91083,-32.596264,-45.28288
0.000668,0.0,-390.9103,-33.756134,-45.233696
0.000669,0.0,-390.90976,-34.916866,-45.184452
0.00067,0.0,-390.9092,-36.07838,-45.135185
0.000671,0.0,-390.90863,-37.24059,-45.085938
0.000672,0.0,-390.90808,-38.403416,-45.03675
0.000673,0.0,0.0,-39.566772,-44.987663
0.000674,0.0,0.0,-38.05478,-44.938667
0.000675,0.0,0.0,-37.1717,-44.889736
0.000676,0.0,0.0,-36.707565,-44.840836
0.000677,0.0,0.0,-36.243958,-44.79196
0.000678,0.0,0.0,-35.780907,-44.74309
0.000679,0.0,0.0,-35.31844,-44.694218
0.00068,0.0,0.0,-34.85658,-44.645317
0.000681,0.0,0.0,-34.395363,-44.596386
0.000682,0.0,0.0,-33.93481,-44.547405
0.000683,0.0,0.0,-33.474957,-44.498363
0.000684,0.0,0.0,-33.015823,-44.44924
0.000685,0.0,0.0,-32.557446,-44.400036
0.000686,0.0,0.0,-32.099846,-44.350723
0.000687,0.0,-390.9107,-31.643051,-44.3013
0.000688,0.0,-390.90997,-33.08083,-44.251778
0.000689,0.0,-390.90952,-34.934772,-44.202213
0.00069,0.0,-390.90903,-36.10923,-44.152664
0.000691,0.0,-390.90854,-37.284317,-44.10317
0.000692,0.0,-390.90805,-38.45995,-44.053772
0.000693,0.0,-390.90753,-39.636047,-44.004513
0.000694,0.0,-390.907,-40.812523,-43.95543
0.000695,0.0,-390.9065,-41.989296,-43.906567
0.000696,0.0,-390.90598,-43.166283,-43.857964
0.000697,390.90594,-390.90594,-44.3434,-43.809658
0.000698,390.90546,-390.90546,-41.62737,-43.76162
0.000699,390.90512,-390.90512,-38.423542,-43.713764
0.0007,390.9048,-390.9048,-36.34327,-43.665993
0.000701,0.0,0.0,-34.263363,-43.61824
0.000702,0.0,0.0,-34.60309,-43.570473
0.000703,0.0,0.0,-33.981846,-43.522686
0.000704,0.0,0.0,-33.532455,-43.474873
0.000705,0.0,0.0,-33.083717,-43.427006
0.000706,0.0,0.0,-32.63566,-43.379086
0.000707,0.0,0.0,-32.188305,-43.331085
0.000708,0.0,-408.74847,-31.74168,-43.283005
0.000709,0.0,-408.74796,-33.00787,-43.23485
0.00071,0.0,-408.74747,-34.291058,-43.186672
0.000711,0.0,-408.74698,-35.549793,-43.138515
0.000712,0.0,-408.74646,-36.80913,-43.090416
0.000713,0.0,-408.74594,-38.06899,-43.042427
0.000714,0.0,-408.7454,-39.329273,-42.99459
0.000715,0.0,-408.74487,-40.589893,-42.94695
0.000716,0.0,-408.74432,-41.850765,-42.899544
0.000717,0.0,-408.74374,-43.111794,-42.85242
0.000718,0.0,-408.7432,-44.372894,-42.80562
0.000719,408.7434,-408.7434,-45.633972,-42.759186
0.00072,408.74274,-408.74274,-42.252895,-42.713074
0.000721,408.74237,-408.74237,-38.005165,-42.667175
0.000722,408.74197,-408.74197,-35.859787,-42.62137
0.000723,0.0,0.0,-33.71473,-42.575584
0.000724,0.0,0.0,-35.032173,-42.52981
0.000725,0.0,0.0,-34.22924,-42.484047
0.000726,0.0,0.0,-33.788853,-42.43829
0.000727,0.0,0.0,-33.34903,-42.39251
0.000728,0.0,0.0,-32.909794,-42.34671
0.000729,0.0,0.0,-32.471176,-42.300858
0.00073,0.0,0.0,-32.0332,-42.25496
0.000731,0.0,0.0,-31.595896,-42.20899
0.000732,0.0,0.0,-31.159286,-42.16294
0.000733,0.0,0.0,-30.723404,-42.11679
0.000734,0.0,0.0,-30.288269,-42.070545
0.000735,0.0,0.0,-29.85391,-42.024174
0.000736,0.0,0.0,-29.420357,-41.977676
0.000737,408.74454,-408.74454,-28.987633,-41.93103
0.000738,408.74402,-408.74402,-27.138258,-41.884205
0.000739,408.7437,-408.7437,-23.595089,-41.83711
0.00074,408.74338,-408.74338,-21.462008,-41.78966
0.000741,0.0,-408.74298,-19.33017,-41.741776
0.000742,0.0,-408.74243,-21.074915,-41.693474
0.000743,0.0,-408.74194,-22.632845,-41.64478
0.000744,0.0,-408.7415,-23.911512,-41.595776
0.000745,0.0,-408.74097,-25.191475,-41.54649
0.000746,0.0,-408.74048,-26.47264,-41.496983
0.000747,0.0,-408.73996,-27.754915,-41.44729
0.000748,0.0,-408.73944,-29.038214,-41.397465
0.000749,0.0,-408.73892,-30.322443,-41.34755
0.00075,0.0,-408.73837,-31.607512,-41.297596
0.000751,0.0,0.0,-32.89333,-41.24764
0.000752,0.0,0.0,-31.962404,-41.197697
0.000753,0.0,0.0,-31.379736,-41.147743
0.000754,0.0,0.0,-30.964338,-41.097763
0.000755,0.0,0.0,-30.549606,-41.047745
0.000756,0.0,0.0,-30.135565,-40.997673
0.000757,0.0,0.0,-29.722239,-40.94754
0.000758,390.9149,-390.9149,-29.309654,-40.89733
0.000759,390.91452,-390.91452,-27.302029,-40.847008
0.00076,390.91418,-390.91418,-25.098938,-40.7965
0.000761,390.91382,-390.91382,-23.06002,-40.745743
0.000762,390.91345,-390.91345,-21.022177,-40.69467
0.000763,0.0,-390.9132,-18.985537,-40.64321
0.000764,0.0,-390.9124,-21.511301,-40.591393
0.000765,0.0,-390.9119,-23.517368,-40.539265
0.000766,0.0,-390.91138,-24.742453,-40.486916
0.000767,0.0,-390.91086,-25.968693,-40.43437
0.000768,0.0,-390.91034,-27.196005,-40.381687
0.000769,0.0,-390.9098,-28.424301,-40.3289
0.00077,0.0,-390.90924,-29.653494,-40.276062
0.000771,0.0,-390.9087,-30.883495,-40.223206
0.000772,0.0,-390.9081,-32.11422,-40.17039
0.000773,0.0,0.0,-33.345577,-40.117645
0.000774,0.0,0.0,-31.938988,-40.064972
0.000775,0.0,0.0,-31.217134,-40.01235
0.000776,0.0,0.0,-30.821274,-39.95974
0.000777,0.0,0.0,-30.426014,-39.90715
0.000778,0.0,0.0,-30.031378,-39.854557
0.000779,0.0,0.0,-29.637386,-39.801952
0.00078,0.0,0.0,-29.244066,-39.749325
0.000781,0.0,0.0,-28.85144,-39.696663
0.000782,0.0,0.0,-28.45953,-39.64395
0.000783,0.0,0.0,-28.06836,-39.591187
0.000784,0.0,0.0,-27.67795,-39.53835
0.000785,0.0,0.0,-27.288328,-39.485435
0.000786,0.0,0.0,-26.899513,-39.43243
0.000787,0.0,-390.91068,-26.511532,-39.379326
0.000788,0.0,-390.9099,-28.017027,-39.32614
0.000789,0.0,-390.90945,-30.1039,-39.272938
0.00079,0.0,-390.90897,-31.347212,-39.219776
0.000791,0.0,-390.90848,-32.591145,-39.1667
0.000792,0.0,-390.908,-33.835613,-39.113747
0.000793,0.0,-390.90747,-35.080532,-39.06097
0.000794,0.0,-390.90695,-36.325806,-39.008404
0.000795,0.0,-390.90643,-37.57135,-38.9561
0.000796,390.90616,-390.90616,-38.817078,-38.904095
0.000797,390.9058,-390.9058,-36.730602,-38.852367
0.000798,390.90546,-390.90546,-34.598175,-38.800865
0.000799,390.9051,-390.9051,-32.586597,-38.749504
0.0008,390.90472,-390.90472,-30.575312,-38.698227
0.000801,0.0,0.0,-28.564447,-38.646957
0.000802,0.0,0.0,-28.866602,-38.595676
0.000803,0.0,0.0,-28.356026,-38.54437
0.000804,0.0,0.0,-27.975838,-38.493042
0.000805,0.0,0.0,-27.596344,-38.441658
0.000806,0.0,0.0,-27.217567,-38.390232
0.000807,0.0,0.0,-26.839529,-38.33873
0.000808,0.0,-408.74844,-26.462254,-38.287163
0.000809,0.0,-408.74792,-27.81152,-38.235535
0.00081,0.0,-408.74744,-29.218548,-38.1839
0.000811,0.0,-408.74695,-30.54669,-38.1323
0.000812,0.0,-408.74643,-31.87544,-38.080788
0.000813,0.0,-408.7459,-33.204704,-38.02941
0.000814,0.0,-408.7454,-34.534393,-37.97821
0.000815,0.0,-408.74484,-35.864407,-37.927235
0.000816,0.0,-408.7443,-37.194656,-37.87653
0.000817,0.0,-408.74374,-38.525043,-37.826138
0.000818,408.74362,-408.74362,-39.85548,-37.776108
0.000819,408.7431,-408.7431,-37.194275,-37.72641
0.00082,408.74274,-408.74274,-34.20497,-37.676964
0.000821,408.74234,-408.74234,-32.12906,-37.627666
0.000822,408.7419,-408.7419,-30.053389,-37.578465
0.000823,0.0,0.0,-27.978094,-37.529278
0.000824,0.0,0.0,-29.100618,-37.4801
0.000825,0.0,0.0,-28.461966,-37.43092
0.000826,0.0,0.0,-28.091501,-37.381752
0.000827,0.0,0.0,-27.721647,-37.332554
0.000828,0.0,0.0,-27.352428,-37.283344
0.000829,0.0,0.0,-26.983864,-37.23409
0.00083,0.0,0.0,-26.615976,-37.184795
0.000831,0.0,0.0,-26.248789,-37.135433
0.000832,0.0,0.0,-25.88232,-37.086014
0.000833,0.0,0.0,-25.516596,-37.03651
0.000834,0.0,0.0,-25.151634,-36.986923
0.000835,0.0,0.0,-24.787458,-36.93723
0.000836,0.0,0.0,-24.42409,-36.887436
0.000837,408.74442,-408.74442,-24.061548,-36.837517
0.000838,408.74384,-408.74384,-22.265034,-36.78745
0.000839,408.7435,-408.7435,-18.673166,-36.737133
0.00084,408.74313,-408.74313,-16.610235,-36.686493
0.000841,408.74277,-408.74277,-14.548538,-36.63545
0.000842,0.0,-408.74258,-12.48821,-36.583942
0.000843,0.0,-408.7418,-15.401426,-36.531994
0.000844,0.0,-408.7413,-17.77443,-36.47968
0.000845,0.0,-408.7408,-19.12487,-36.427082
0.000846,0.0,-408.74033,-20.476585,-36.374245
0.000847,0.0,-408.73984,-21.829475,-36.32122
0.000848,0.0,-408.73932,-23.183447,-36.268055
0.000849,0.0,-408.7388,-24.538404,-36.2148
0.00085,0.0,-408.73825,-25.894253,-36.161503
0.000851,0.0,0.0,-27.250893,-36.10821
0.000852,0.0,0.0,-26.416767,-36.05493
0.000853,0.0,0.0,-25.94717,-36.00166
0.000854,0.0,0.0,-25.602695,-35.948364
0.000855,0.0,0.0,-25.258907,-35.89505
0.000856,0.0,0.0,-24.915825,-35.841694
0.000857,0.0,0.0,-24.573467,-35.788303
0.000858,390.9148,-390.9148,-24.231853,-35.73485
0.000859,390.9144,-390.9144,-22.303188,-35.681313
0.00086,390.91403,-390.91403,-20.097954,-35.627617
0.000861,390.91364,-390.91364,-18.129993,-35.573696
0.000862,390.91324,-390.91324,-16.163092,-35.51949
0.000863,0.0,-390.9128,-14.197381,-35.46493
0.000864,0.0,-390.91226,-15.765799,-35.410023
0.000865,0.0,-390.91177,-17.241514,-35.354805
0.000866,0.0,-390.91125,-18.537516,-35.299343
0.000867,0.0,-390.91077,-19.834747,-35.243675
0.000868,0.0,-390.91022,-21.133121,-35.187855
0.000869,0.0,-390.9097,-22.432543,-35.131924
0.00087,0.0,-390.90915,-23.732918,-35.075935
0.000871,0.0,-390.9086,-25.034159,-35.019928
0.000872,0.0,-390.90805,-26.33617,-34.963955
0.000873,0.0,0.0,-27.63886,-34.908054
0.000874,0.0,0.0,-26.349363,-34.852234
0.000875,0.0,0.0,-25.78348,-34.79647
0.000876,0.0,0.0,-25.459051,-34.740738
0.000877,0.0,0.0,-25.135237,-34.685036
0.000878,0.0,0.0,-24.812056,-34.62935
0.000879,0.0,0.0,-24.489527,-34.573677
0.00088,0.0,0.0,-24.167665,-34.517998
0.000881,0.0,0.0,-23.846493,-34.462315
0.000882,0.0,0.0,-23.526028,-34.40661
0.000883,0.0,0.0,-23.206285,-34.35088
0.000884,0.0,0.0,-22.887285,-34.295113
0.000885,0.0,0.0,-22.569044,-34.2393
0.000886,0.0,0.0,-22.251581,-34.183434
0.000887,0.0,-390.91055,-21.934916,-34.12751
0.000888,0.0,-390.90976,-23.48219,-34.071545
0.000889,0.0,-390.9093,-25.767536,-34.01561
0.00089,0.0,-390.9088,-27.082026,-33.95976
0.000891,0.0,-390.90833,-28.397078,-33.90405
0.000892,0.0,-390.90784,-29.712595,-33.84852
0.000893,0.0,-390.90735,-31.028488,-33.79322
0.000894,0.0,-390.90683,-32.34466,-33.73819
0.000895,0.0,-390.9063,-33.661022,-33.68348
0.000896,390.90625,-390.90625,-34.977478,-33.629135
0.000897,390.9057,-390.9057,-32.299168,-33.57512
0.000898,390.90533,-390.90533,-29.270971,-33.52136
0.000899,390.90497,-390.90497,-27.329878,-33.46775
0.0009,390.90457,-390.90457,-25.389076,-33.41424
0.000901,0.0,0.0,-23.448696,-33.360764
0.000902,0.0,0.0,-23.719748,-33.307293
0.000903,0.0,0.0,-23.316042,-33.253815
0.000904,0.0,0.0,-23.006308,-33.200333
0.000905,0.0,0.0,-22.697254,-33.14683
0.000906,0.0,0.0,-22.388893,-33.093307
0.000907,0.0,0.0,-22.081245,-33.03974
0.000908,0.0,-408.7483,-21.774328,-32.98614
0.000909,0.0,-408.74777,-23.20197,-32.932518
0.00091,0.0,-408.74728,-24.739376,-32.87892
0.000911,0.0,-408.7468,-26.137749,-32.825405
0.000912,0.0,-408.74628,-27.536674,-32.772022
0.000913,0.0,-408.7458,-28.936054,-32.718815
0.000914,0.0,-408.74524,-30.33579,-32.665833
0.000915,0.0,-408.74472,-31.735785,-32.61313
0.000916,0.0,-408.74417,-33.135937,-32.560745
0.000917,0.0,-408.74362,-34.536144,-32.50873
0.000918,408.74377,-408.74377,-35.936314,-32.457134
0.000919,408.74304,-408.74304,-32.641994,-32.405914
0.00092,408.74265,-408.74265,-28.789923,-32.35497
0.000921,408.74222,-408.74222,-26.783512,-32.304184
0.000922,408.7418,-408.7418,-24.777346,-32.253498
0.000923,0.0,0.0,-22.77156,-32.202843
0.000924,0.0,0.0,-23.793196,-32.152206
0.000925,0.0,0.0,-23.292212,-32.101585
0.000926,0.0,0.0,-22.991241,-32.050987
0.000927,0.0,0.0,-22.690872,-32.000378
0.000928,0.0,0.0,-22.391119,-31.949776
0.000929,0.0,0.0,-22.092003,-31.89915
0.00093,0.0,0.0,-21.793537,-31.84851
0.000931,0.0,0.0,-21.49574,-31.797834
0.000932,0.0,0.0,-21.19863,-31.747126
0.000933,0.0,0.0,-20.902222,-31.696365
0.000934,0.0,0.0,-20.606533,-31.645554
0.000935,0.0,0.0,-20.31158,-31.594675
0.000936,0.0,0.0,-20.01738,-31.543732
0.000937,408.74423,-408.74423,-19.72395,-31.492704
0.000938,408.74362,-408.74362,-17.968815,-31.441568
0.000939,408.74326,-408.74326,-14.33736,-31.390228
0.00094,408.74286,-408.74286,-12.343339,-31.338608
0.000941,408.74246,-408.74246,-10.35048,-31.286621
0.000942,0.0,-408.74216,-8.358916,-31.234222
0.000943,0.0,-408.74155,-10.372437,-31.18141
0.000944,0.0,-408.7411,-12.214858,-31.128246
0.000945,0.0,-408.74063,-13.63388,-31.074795
0.000946,0.0,-408.74014,-15.054188,-31.021107
0.000947,0.0,-408.73965,-16.475683,-30.967234
0.000948,0.0,-408.73914,-17.898264,-30.913229
0.000949,0.0,-408.73862,-19.321829,-30.85914
0.00095,0.0,-408.7381,-20.74628,-30.805021
0.000951,0.0,0.0,-22.171516,-30.750923
0.000952,0.0,0.0,-21.438286,-30.696852
0.000953,0.0,0.0,-21.073029,-30.642803
0.000954,0.0,0.0,-20.79709,-30.588758
0.000955,0.0,0.0,-20.521805,-30.53472
0.000956,0.0,0.0,-20.247189,-30.480667
0.000957,0.0,0.0,-19.973253,-30.426605
0.000958,390.9146,-390.9146,-19.700018,-30.372517
0.000959,390.91418,-390.91418,-17.8424,-30.318373
0.00096,390.9138,-390.9138,-15.637581,-30.264107
0.000961,390.9134,-390.9134,-13.737827,-30.209652
0.000962,390.913,-390.913,-11.839072,-30.154947
0.000963,390.91257,-390.91257,-9.941442,-30.09993
0.000964,0.0,-390.91238,-8.045061,-30.04454
0.000965,0.0,-390.9116,-10.621343,-29.9888
0.000966,0.0,-390.9111,-12.857499,-29.932775
0.000967,0.0,-390.91058,-14.222909,-29.87655
0.000968,0.0,-390.9101,-15.589481,-29.820158
0.000969,0.0,-390.90955,-16.957119,-29.763664
0.00097,0.0,-390.90903,-18.325724,-29.707104
0.000971,0.0,-390.9085,-19.695198,-29.650537
0.000972,0.0,-390.90796,-21.065449,-29.594002
0.000973,0.0,0.0,-22.436375,-29.537558
0.000974,0.0,0.0,-21.274286,-29.481195
0.000975,0.0,0.0,-20.847692,-29.424911
0.000976,0.0,0.0,-20.591461,-29.368671
0.000977,0.0,0.0,-20.335815,-29.31249
0.000978,0.0,0.0,-20.080769,-29.256344
0.000979,0.0,0.0,-19.826334,-29.200237
0.00098,0.0,0.0,-19.572527,-29.144154
0.000981,0.0,0.0,-19.319357,-29.088097
0.000982,0.0,0.0,-19.066841,-29.032047
0.000983,0.0,0.0,-18.814991,-28.976011
0.000984,0.0,0.0,-18.563822,-28.91997
0.000985,0.0,0.0,-18.313345,-28.863928
0.000986,0.0,0.0,-18.063574,-28.807869
0.000987,0.0,-390.91037,-17.814522,-28.751793
0.000988,0.0,-390.90958,-19.39424,-28.695724
0.000989,0.0,-390.90912,-21.879837,-28.63973
0.00099,0.0,-390.90863,-23.261688,-28.583876
0.000991,0.0,-390.90817,-24.644,-28.528214
0.000992,0.0,-390.90768,-26.02667,-28.472788
0.000993,0.0,-390.9072,-27.409607,-28.41765
0.000994,0.0,-390.90668,-28.79271,-28.362844
0.000995,390.90634,-390.90634,-30.17588,-28.308418
0.000996,390.90598,-390.90598,-28.218477,-28.254356
0.000997,390.9056,-390.9056,-26.231474,-28.200605
0.000998,390.9052,-390.9052,-24.356943,-28.147087
0.000999,390.90482,-390.90482,-22.482548,-28.093752
0.001,390.90442,-390.90442,-20.608414,-28.04052
0.001001,0.0,0.0,-18.734667,-27.987345
0.001002,0.0,0.0,-19.014843,-27.934193
0.001003,0.0,0.0,-18.70255,-27.881062
0.001004,0.0,0.0,-18.459318,-27.827948
0.001005,0.0,0.0,-18.216711,-27.774843
0.001006,0.0,0.0,-17.974745,-27.721743
0.001007,0.0,0.0,-17.733429,-27.668636
0.001008,0.0,-408.7481,-17.492779,-27.61552
0.001009,0.0,-408.7476,-18.984802,-27.562422
0.00101,0.0,-408.74713,-20.624212,-27.509386
0.001011,0.0,-408.74664,-22.088629,-27.456474
0.001012,0.0,-408.74615,-23.553514,-27.403732
0.001013,0.0,-408.74564,-25.018764,-27.351213
0.001014,0.0,-408.74512,-26.484274,-27.298967
0.001015,0.0,-408.7446,-27.949944,-27.247044
0.001016,0.0,-408.74405,-29.415667,-27.195492
0.001017,408.7439,-408.7439,-30.881342,-27.144363
0.001018,408.74335,-408.74335,-28.383709,-27.09363
0.001019,408.74295,-408.74295,-25.705326,-27.043224
0.00102,408.74252,-408.74252,-23.764315,-26.993048
0.001021,408.7421,-408.7421,-21.823397,-26.943052
0.001022,408.74167,-408.74167,-19.882704,-26.893158
0.001023,0.0,0.0,-17.94236,-26.84331
0.001024,0.0,0.0,-18.869793,-26.793488
0.001025,0.0,0.0,-18.491564,-26.743696
0.001026,0.0,0.0,-18.25594,-26.693937
0.001027,0.0,0.0,-18.020876,-26.644194
0.001028,0.0,0.0,-17.78639,-26.594467
0.001029,0.0,0.0,-17.552492,-26.544744
0.00103,0.0,0.0,-17.319195,-26.495028
0.001031,0.0,0.0,-17.08651,-26.445301
0.001032,0.0,0.0,-16.854452,-26.395567
0.001033,0.0,0.0,-16.623032,-26.345812
0.001034,0.0,0.0,-16.392262,-26.296036
0.001035,0.0,0.0,-16.162155,-26.24623
0.001036,0.0,0.0,-15.932725,-26.196388
0.001037,408.74405,-408.74405,-15.703981,-26.146503
0.001038,408.74338,-408.74338,-13.969556,-26.096546
0.001039,408.743,-408.743,-10.378343,-26.046429
0.00104,408.7426,-408.7426,-8.448741,-25.996065
0.001041,408.74222,-408.74222,-6.5202084,-25.945383
0.001042,408.74182,-408.74182,-4.5928736,-25.89433
0.001043,0.0,-408.7417,-2.6668632,-25.842834
0.001044,0.0,-408.7409,-5.7278156,-25.790941
0.001045,0.0,-408.74045,-8.425946,-25.738716
0.001046,0.0,-408.73996,-9.91051,-25.686264
0.001047,0.0,-408.7395,-11.396252,-25.633615
0.001048,0.0,-408.739,-12.883066,-25.580847
0.001049,0.0,-408.7385,-14.370849,-25.52799
0.00105,0.0,-408.73798,-15.859495,-25.475119
0.001051,0.0,0.0,-17.3489,-25.422266
0.001052,0.0,0.0,-16.689064,-25.36946
0.001053,0.0,0.0,-16.412695,-25.316685
0.001054,0.0,0.0,-16.200823,-25.263931
0.001055,0.0,0.0,-15.989557,-25.211197
0.001056,0.0,0.0,-15.778911,-25.158476
0.001057,0.0,0.0,-15.568893,-25.10576
0.001058,390.91446,-390.91446,-15.359515,-25.053047
0.001059,390.914,-390.914,-13.559665,-25.000301
